q3405	v28806	c92503	52	But... I'm sorry for covering the street in all my cum...
q3406	v93	c96	20	A glimpse of underwear ain't gonna fill my stomach, y'know...?
q3407	v3144	\N	2	The Sky Flooded with Strange Figures. A Shadow That Erased the Entire Sky...
q3408	v3144	\N	1	Please look at the Cross among the Stars — Will you remember Yourself in it?
q3409	v3144	c3565	10	Today's You and Then You Are Completely Different Things.
q3410	v3144	\N	2	The Beginning and the End of Heaven...
q3411	v3144	c3560	19	You need to know Pain yourself to understand the Pain of others. That is why people who have not known Pain are able to hurt others so easily.
q3412	v25413	c95244	2	Geesh. I'm glad her skirt was blown away by the strong wind, so it didn't hit me in the face...
q3413	v25413	c95244	0	This is probably not easy for someone with a photographic memory like her. It's as if she's already seeing the corpse again.
q3414	v25413	c95248	2	Wait... Have I ever dissected a slaughtered corpse before? I don't think I have... Ah, no, I haven't!
q3415	v25413	c95243	1	12323... 12329... 12343... 12347... 12373... 12377... 12379... 12391... 12401... 12409...
q3416	v25413	c95243	1	You can send and receive calls and messages to and from my Personal Wanwano.
q3417	v21745	\N	5	No mercy for Mercy!
q3418	v21745	c63859	7	Shut the hell up. You're both homewrecking whores.
q3419	v21745	\N	3	I knew what someone with no emotions looked like. I've seen a mirror.
q3420	v19192	\N	17	It's not like they wanna look at man ass because they like to. We should really appreciate urologists and proctologists more for the work they do.
q3421	v19192	\N	3	Little by little, we were becoming deranged, as if an important gear in the mechanism of our minds was about to fall out.
q3422	v37016	c139898	16	Aaah. There's nothing like having tea while I look at your panties.
q3423	v3144	c3560	11	I Hated You Alive, but Dead, you are even Worse.
q3424	v3144	\N	2	I will not be able to see it... What, pray tell, is the ability to see the Being preceding the Being? What feelings can one hope for before Existence?
q3425	v3144	c3560	1	It immediately becomes clear how great God tried when He collected us piece by piece. Amazing Spectacle. How Difficult it is to Create Life. Even with all the Components.
q3426	v3144	\N	-1	For their history, it was the Final Stop.
q3427	v3144	\N	2	Looking at the Moon, trying to Devour It...
q3428	v114	c26658	8	It's okay... I don't have any balls.
q3429	v51838	c141264	4	Heh. Who knew paper bags could be interesting?
q3430	v16640	c31031	14	Ejaculate ♪ Ejaculate ♪ Asteeer's ejaculate flies all over ♪ Pew pew peeew ♪
q3431	v13666	c34602	19	The r-real world is... h-hostile territory...
q3432	v3144	c3564	5	A Shadow is a Silhouette that you want to see... And it is a Silhouette that you Never want to see...
q3433	v3144	c3563	12	If possible, I would like to see the same landscape that You See.
q3434	v3144	c3560	4	This World is destined to The End, and to replace it, a New Turn will occur. This is the Infallible Truth.
q3435	v3144	c3560	3	Again you are trying to come up with a Limitation of Truth by the Logic of This World...
q3436	v3144	c3560	4	How can I explain it to You... Death — Is Not Your Property. It was not given to any of You.
q3437	v17853	c42607	13	(......... This is the first time in my life that I've had to teach someone older than me how to use a broom...)
q3438	v157	c2142	6	The ass is amazing, isn't it.
q3439	v51838	c141155	4	Yeah, they're real. And this isn't the first time I've caught you looking, is it?
q3440	v51838	c141572	4	He ate so much curry I had to ask him, "Aren't you afraid you'll turn into a bowl of curry rice?"
q3441	v67	\N	19	...A worn-out old man getting lost isn't moe in the slightest!
q3442	v27449	c87837	13	Why!!? If you feel that much mommyness in me then be a baby to me right now!!
q3443	v42561	c124610	3	Good job, Boss. Operation Schoolgirl was a success!
q3444	v382	\N	15	Fucking kill yourself. Actually.
q3445	v1552	c5092	4	He always puts the toilet seat down after he's finished. That's a true gentleman.
q3446	v51838	c141264	5	If a bear replied... I only have the one pair of pants
q3447	v3144	\N	1	Mutual Destruction is not the End — But the Beginning.
q3448	v3144	c3560	5	There is Nothing here except... Calming Fear.
q3449	v3144	c3560	18	God — Is Melody. The World — Is Words.
q3450	v3144	\N	2	It is not a Fantasy. It refuses to consider itself a Fantasy... Just like Me. Just like You...
q3451	v3144	c3561	8	This is the Limit of Your Fantasy.
q3452	v31573	c101629	8	Did you know that you have a 100% probability of pulling what you want as long as you keep going until it shows up?
q3453	v49823	c141967	0	WOLF WOULD LIKE TO FETCH THE BRANCH VERY MUCH. THROW THE BRANCH FOR WOLF.
q3454	v18077	c39233	13	Kyaha! It's stinging my tongue! Your fermented dick cheese is off the hook!
q3455	v3144	\N	2	You all see Different. You do Different... And yet you are all One and Whole. You are disunited from each other, and yet you are One Whole.
q3456	v3144	c3560	15	If the Road to Hell is paved with Good Intentions... It turns out that the Road to Heaven is paved with Evil.
q3457	v3144	c3560	3	It's either the Stars or the Snow that are Falling... Does it Really Matter on The End?
q3458	v3144	c3560	1	He Understood... He said that his Life was Most Beautiful in that World where he could Die at Any Second.
q3459	v1200	\N	15	Black color hides All Stains. White reveals Every Stain.
q3460	v15125	c17644	6	It's certainly entertaining to see an inspector of the police fawning to a ten-year-old girl.
q3461	v3144	\N	7	That's not true. There are lots of things you can do in your pajamas. Like sleeping, or sleeping, or laying around, or sleeping. You could even sleep in them!
q3462	v3144	c3564	14	The brain is wider than the sky.
q3463	v3144	c3559	18	The girl who is the world itself must return to the girl in the sky.
q3464	v6540	c7816	29	It's like.. mm... I'm shampooing my hair... with your precum
q3465	v47009	c130200	0	"Nakuna (don't cry)" & "Omae wa... nakase taiwake dewanai (I... dont want to make you cry)"
q3466	v47009	c130199	-1	"Wherever you go, no matter what form you take, I want to be with you. This is my once-in-a-lifetime selfishness."
q3467	v47009	c137338	-1	"Losing the woman I love... Why would I have a reason to live?!"
q3468	v47009	c130198	0	hoshiika...? (with smirk)
q3469	v40519	c120959	1	"Don't get hurt... it bothers me"
q3470	v2045	c52698	13	Whaaaat? No, Darling's mine! And he's not gay!
q3471	v1200	c65214	13	In any case, there is no particular difference between Nightmare and Reality.
q3472	v1200	c65214	15	It's depressing when you have to work on something that reflects your Level of Incompetence.
q3473	v7	c78	12	If alcohol doesn't make you feel better, isn't there nothing left?
q3474	v114	\N	5	At first, I thought they came to wash their hands or something, but something's not right. They're naked.
q3475	v24889	c84251	1	Aah... Why are you asking so many questions, human? Just shut up and brush my tail.
q3476	v548	c28652	4	I am confident that those who seem quiet at first glance are the most successful and effective terrorists.
q3477	v24889	\N	1	Barriers are a programming language now?!
q3478	v24889	c90364	1	You would have had a better time jumping in front of a subway.
q3479	v17853	c42613	3	Hahaha! The combination of Rei and a garbage bag is amazing. It's a really rare shot.
q3480	v1399	c18364	26	Man, I'm so horny...
q3481	v1399	\N	30	He'd stopped giving birth, too.
q3482	v434	\N	3	He was himself. People were people.
q3483	v434	c12783	29	The big cheese.
q3484	v10895	c10436	21	Flufffuff, flufffuff!
q3485	v16640	c32069	7	If you want to be precise, the time it takes me to go from ejaculation to a second boner is 1.65 seconds.
q3486	v22855	c142116	2	It's like a cliffhanger at the end of that cooking anime episode.
q3487	v22855	c142114	1	Only books can give me a place to be alone, by myself, to be fine with the way things are.
q3488	v22855	c142114	-1	Twist is always delicious in every story.
q3489	v22855	c73283	1	No matter the outcome, I always believe that actions have the power to change rather than to be quiet and let your life unfold in front of you.
q3490	v3144	c3560	13	Death, that is the absolute truth!
q3491	v3144	c3560	25	Mark my words, all ye who quiver in fear.
q3492	v5	c1864	8	Good evening. The time is 19:55, it's Haruchin in the night.
q3493	v5	c1864	10	It's going to be sunny across the nation tomorrow, with a hint of Haruchin in some areas.
q3494	v5	c1864	20	BOOBIE———XXXPLOSION!!!
q3495	v382	\N	14	This was bad... My johnson was about to go berserk...
q3496	v40519	c120960	2	"Don't just concern yourself with the guy that you picked up, take responsibility of me too."
q3497	v40519	c120960	-2	"Because if I'm a tool, I can stay by Hinagiku's side"
q3498	v40519	c120961	3	"Don't you think other people's things look delicious?"
q3499	v6540	c7811	37	OOHHHH YOUR HOT PREGNANCY JUICE! DIRECT HIT! AAFFHHH!
q3500	v6540	c7811	5	She can only see the you on the surface. But I know the real you. Those urges you drove into my body represent the real you.
q3501	v1552	c5094	4	I want to become my master's handkerchief.
q3502	v37868	c128674	0	"That does NOT look like a controlled descent...!"
q3503	v1552	c5103	9	Choose. Either I kill you now, or you explain everything and then I kill you.
q3504	v22045	c65604	10	I don't have bedhead. It's supposed to be like this. It's a symbol of peace.
q3505	v1143	c3511	20	Please, put this on my tombstone: 'Forever mourned by her many friends, all of them imaginary.'
q3506	v4037	\N	10	I’m pretty non-political when it comes to my porn, aren’t I… Heheheheh.
q3507	v4037	\N	9	I’m not proud of it, but the only real female boobs I’d seen in the flesh were my mother’s, and I didn’t remember those.
q3508	v4037	c40316	14	I love eroge so much. How can eroge not love me in return!
q3509	v4037	\N	15	I grabbed the balls to make sure they weren’t hiding a pussy under them.
q3510	v4037	c40316	11	No… Maybe if it was with a woman, but Miki-chan’s a guy… so it doesn’t count as cheating!
q3512	v849	\N	0	Uh, yeah... If I sleep, I'll probably get pickpocketed. Yep.
q3513	v28806	c92503	11	Everything is a part of God.
q3514	v22899	c71529	9	This thing is amazing. A vibrator that can unlock anything.
q3515	v22899	c71530	8	Gah, fuck! I'm sorry, okay? I never watched it to turn out like this, I just didn't want a three-way with her! Don't die on me, dammit!!
q3516	v22899	c71530	8	Gah, fuck! Grr... this is entrapment! To think I'd end up with a big sister who isn't a preppy slut. God dammit, Bro...
q3517	v22899	\N	0	Wasn't I counting sheep? How'd they turn into Hotoris?
q3518	v22899	c71526	21	Excuse me while I kill myself.
q3519	v3319	c22519	0	Phew, there's nothing quite like a reward after a hard day's work.
q3520	v24717	c64498	10	Quick thinking and human intellect overcame the butthole!
q3521	v4037	\N	7	Besides, I’m not letting some toy cuckold me!
q3522	v47011	c136921	0	You better not bully my lil sis too much.
q3523	v25583	c84879	6	I'm gonna tear out all of Fuuka's gorgeous hair and make a hammock out of it, right here, right now.
q3524	v4107	c11368	15	I looked right at your goddamn balls! For fuck's sake, man!
q3525	v22899	\N	9	There's 3.7 billion cocks in the world, and you only wanna experience one of them? Don't you think there's something wrong with that?
q3526	v24889	c90363	1	I didn't steal it!! I left a thousand yen behind!!
q3527	v428	\N	4	If there was a god of robbery in the heavens, a sight of such an awful spectacle might have brought them to flood the world.
q3528	v51915	c97865	29	Sorry I don't fuck with feet, I use the metric system.
q3529	v51915	\N	10	You really make me wanna make you kill yourself, you know that?
q3530	v7014	c10199	-1	Oh... I didn't know that. Actually... I haven't taken a shower here yet...
q3531	v22045	c65602	9	I don't speak americanese.
q3532	v19987	c17644	15	Alright, I'm not going to argue with a native English speaker... who has some kind of gun...
q3533	v432	\N	14	Ah, he was being eaten. But that was okay.
q3534	v9846	c14696	12	Pfft. I'm not tryin' to sneak a peak at your jank-ass panties.
q3535	v404	c108	4	WAAAAAAH!! I'M SO HAPPYYYY!!
q3536	v19192	c48256	10	But I bet even the bad guys in charge of doing laundry here don't wanna wash dudes' used underpants, huh?! Take that, jerks!
q3537	v21852	c64304	7	Yes, Sylvie-sama. This is an emergency. Sylvie-sama has just been abducted-
q3538	v1552	c5290	12	Then the two cats come purring around my legs. But they aren't the only pussies on display.
q3539	v12214	\N	5	Yuuta doesn't have the Masturbate skill yet.
q3540	v238	c12924	0	You're also......surprisingly dumb?
q3541	v4037	c966	11	Huh? Why do you want my father? Ah, aaaaah… y-y-y-y-y-you wouldn’t! You’re going to rape me in front of my father…?
q3542	v4037	c966	11	Cute moe art, but with a dirty pussy! That’s the global standard right now!
q3543	v22436	c67238	8	«Sis x Sis» is About to Start!
q3544	v22436	c67237	3	Onii-Chan... Good Luck~
q3545	v22436	c67238	3	Love ☆ Twist!
q3546	v22436	\N	12	I was Bumped from «Onii-San» to «Onii-Chan». No, Demoted.
q3547	v22436	\N	3	Tomorrow I Will Be a Good Person.
q3548	v303	\N	3	Where did you get it from, when did you get it from, why did you get it from?
q3549	v1377	c3859	11	...Yeah,as long as I'm alive, I'm not dead. And as long as I'm not dead, i have hope.And as long as I have hope, i have a chance.
q3551	v24328	c79483	10	Then why don't you just approach her naked. I'm sure that will make her feel better in no time.
q3552	v30175	c95219	6	Thank you. Then let me stab you .
q3553	v3161	c14525	9	"Excuse me, but i masturbate quite a bit and my grades have always been much better than yours."
q3554	v3161	c14526	7	"Oh well.. You both stink so you make a good couple."
q3555	v3161	c14525	9	"The speed gun clocked his ejaculation at 55 kilometers per hour."
q3556	v3161	c33085	5	"Everything starts to go black as i drown in feces."
q3557	v19790	c50884	10	"There is no way a lowly sperm like yours could penetrate my egg. Ahaha... Ahahaha!"
q3558	v24889	\N	1	Oh! They say that snakes mate for six hours...
q3559	v21523	c62878	8	We should blast all these booby aliens back into space.
q3560	v22436	c67237	7	Men say they don't know how to handle Small and Sweet Things.
q3561	v22436	c67237	5	Yes, I am a Liar... Because I want to know what People Feel.
q3562	v22436	c67237	3	I think it's all... Just a Dream.
q3563	v22436	\N	3	Did you read it in a Book or from the expression on my Face?
q3564	v22436	\N	2	...I Haven't Had a Dreams in a Long Time.
q3565	v21267	\N	10	*twinkle*✩ *twi-twinkle*✩ *twinkle**twinkle**twinkle*✩ *twinkle**twinkle**twinkle**twinkle**twinkle*.....✩✩✩✩✩✩
q3566	v18152	\N	0	I can't get what I want, yet if it's for someone else, I can achieve anything.
q3567	v5154	c567	7	Suou Amane's a bitch in heat.
q3568	v732	c85137	8	...It's not like she's just a static image in some video game.
q3569	v732	c85137	0	And it could even be, dare I say it, something that could literally lead to the end of the world.
q3570	v22505	\N	8	That sky... Why is it so blue that it makes me want to cry?
q3571	v7771	c10973	29	"One day, she’ll either be my closest friend, or my worst enemy."
q3572	v7771	c12978	19	"Touumaaa!"
q3573	v7771	\N	20	"From now on... you belong to me."
q3574	v19987	c113590	10	'How I Was Diddled and Fiddled'...by Albert Harebrayne!
q3575	v19987	c113590	7	I WAS DIDDLED! I WAS FIDDLED! BY THE PAIR OF THEM!
q3576	v22436	c67238	5	Since You are our Onii-Chan, You must be All-Knowing and All-Powerful.
q3577	v22436	c67238	3	In the End, Only Reality Is Always Right.
q3578	v22436	c67238	2	Uselessness Is Useless Only If It Was Given Meaning In The First Place.
q3579	v22436	\N	4	Happiness will Always be Accompanied by Violence.
q3580	v22436	c67238	7	These are my Favorite Panties. Cute, Onii-Chan, huh?~
q3581	v8158	c9359	7	Anyway, that fucker doesn't deserve to be called a gamer.
q3583	v26344	\N	-5	He couldn't help but tremble with excitment as he looked Kurou over. His cock strained against his pants, ready to ejaculate at the slightest hint of stimulation.
q3584	v19987	c17644	7	The nerve of the great diddling detective is far more terrifying than anything else in this place!
q3585	v18778	c41741	5	A-And I'll sleep in Onii-chan's bed tonight!
q3586	v24634	\N	5	I can't believe she's gatekeeping me from McDonalds...
q3587	v6018	c2207	8	Isn't that...dumb? I'm already the owner of the title "Half-Asleep Idiot"
q3588	v22899	\N	3	Those things are attached to her chest like my balls are attached to my dick... Talk about having a pair.
q3589	v33587	c103277	7	It's said that 80% of rumors created by a group of people are false.
q3590	v22062	\N	7	There might not be a warning on popsicle wrappers that you shouldn't use the contents as makeshift dildos, but shouldn't it go without saying...?
q3591	v22062	c65049	-2	My parents always told me that I should clean up my garbage, and you did look quite tired, so...
q3592	v14267	\N	4	Imagining myself in a leotard and slippers awakens a sense of panic in me and I quickly shove the thought aside.
q3593	v12849	c22769	6	We have drinks too. Go on, you can have all the warm tap water you want.
q3594	v12849	\N	-7	Flirting? Work? Yeah, that's not right.
q3595	v22436	\N	3	Do people in the World really have so many Things to Do?
q3596	v22436	\N	2	I don't want to see someone offering their Heart to Another.
q3597	v22436	c67237	-1	Everyone is Happy. I am Happy too.
q3598	v22436	\N	2	No One will Hurt You just because You Hurt Others Little By Little.
q3599	v22436	c67237	2	Yes, I am a Liar, that's why I often look at People's Faces.
q3600	v13107	c43541	6	Whoa! My skirt's not doing its job!
q3601	v6245	c3885	14	Get on board, Yukie! This time, you're gonna ride my face! All hail the pressure party!
q3602	v14267	\N	7	I stand there clutching her panties, wondering what I should do.
q3603	v102	c12330	-2	Just the way I like it.
q3604	v19073	c49563	0	You just took that from Gundam.
q3605	v19073	c49563	4	Am I hallucinating my fetishes or something? Wait, I don’t even have an animal ear fetish.
q3606	v360	c2354	2	Ah... that's right. I almost ended up going to an empty school.
q3607	v52785	c142938	0	Does this mean I'm a glorified human glowstick?
q3608	v53062	\N	0	Oh god, am I actually about to be killed by a 4chan dweller?
q3609	v53062	\N	0	God knowing freaks like him he's not just gonna kill me he's gonna do corpse stuff!
q3610	v4519	c78381	6	A woman who hits someone over the head with a radish is a violent woman!
q3611	v22436	\N	7	It's Hard to be More Perverted than You Are Now.
q3612	v22436	\N	2	If You Are a Bad Person, I Will Be Even Worse.
q3613	v22436	\N	-1	I have no Future even if I Survive.
q3614	v22436	\N	6	Seduce Me... What Impudence, Perverted Loli!
q3615	v22436	\N	0	There Are Feelings That I Don't Want to Lose.
q3616	v37651	c5290	5	Hayata fades out, like some poor spaceship crewman being abducted by an alien.
q3617	v14264	\N	8	Please don't shoot the Viola Player. She's doing her best.
q3618	v16640	c32069	0	Evil spirits are nothing if I get to smooch Tio!
q3619	v52785	\N	0	"The cartoon popsicle is brutally deformed beyond the recognition of the original character."
q3620	v37651	c5094	8	Don't tell me, Airi, the Iron Lady herself, has also had her cycles disrupted by Shingo's newly identified biological powers?!
q3621	v6438	c10683	15	Get diarrhea! Get diarrhea! Get diarrhea!
q3622	v27457	c87841	3	Resigned to the fact that no matter how hard one clings to time, it does not last forever. All happy days eventually come to an end.
q3623	v30340	c96737	0	I mean, that's why simply existing in the same space always has some meaning to it.
q3624	v30340	\N	0	The two slivers of memory I reached out and grasped shone like stars in a summer night's sky.
q3625	v30340	c96736	-1	So I can hold onto everything moving forward, even that which I've lost...
q3627	v7	\N	15	I would have been fine if I never knew what hope was. Then I never would have known despair either.
q3628	v37651	c5092	-2	To take down the general, first shoot his horse.
q3629	v238	c12925	0	I'm still a ways away from becoming a clever wife.
q3630	v10570	c10258	7	We've deflected the otaku laser!
q3631	v23747	c113310	-1	I want this Time to Last Forever.
q3632	v23747	c113309	-1	They say that if you don't see a person for three days, you don't know what he's like, but he's Still The Same.
q3633	v22436	\N	1	Happiness is accompanied by violence against those who are beyond its Limit.
q3634	v22436	\N	2	And if I shed my Last Tear — I will Lose Everything. I will Lose Everything I Don't Have.
q3635	v22436	\N	-1	I Hated Myself for Being Happy With All This.
q3636	v19444	c49246	6	If I stay any longer, her haunted pussy's gonna suck out my soul and banish me to the shadow realm!
q3637	v37651	c5103	5	Thinking about it, Santa letting the reindeer into the house through the window is super weird.
q3638	v52971	c142702	6	We're all graveyards filled with countless versions of ourselves no one could ever want.
q3639	v47763	\N	2	So there's an increase in androgynous guys in society this generation.
q3640	v93	c96	-10	... Every time i see a cute girl, i immediately compare her to sumika
q3641	v5	c1874	7	You can do a lot more things than you think yourself able, ergo you should live always facing forward.
q3642	v5154	c571	15	I have big breasts! Big, I tell you! Admit it! I demand that you say they're big!
q3643	v1552	c5290	0	...Enough!  Bed!
q3644	v33587	c103282	2	Faith is not something an individual decides with free will--it is determined by their fate.
q3645	v47012	c137435	6	Love and peace! Humans, let's be friends!
q3646	v33587	\N	0	Then take responsibility. Make me your husband and the father of your children! Give me back the life I've dedicated to you!!
q3647	v7679	c6618	3	Nah, I don't have a trainer... My stepmom's lovers like to get drunk and gimme full-body massages.
q3648	v7679	c6624	4	Gravel *inside* the swimsuit!? Even the ace attorney would be astonished by such a fantastic idea!
q3649	v19073	c44771	7	Fucking wasabi!
q3650	v22436	\N	0	Until what Age can I shed these Beautiful Tears?
q3651	v22436	\N	2	Even if something can make me Cry, I just find it Ridiculous.
q3652	v22436	\N	1	She stares at My Face. I wonder if she Reads It?
q3653	v22436	c67237	2	Isn't It Strange To Ask If I Am A Liar? Maybe because you won't know if it's a Lie or a Truth?
q3654	v22436	c67237	3	Things have a Good Side and a Bad Side and every Thing can be viewed from Any Side.
q3655	v28286	c89816	5	Darn, I wanted to make you my pet!
q3656	v3660	c26327	19	"If you predict that someone will die soon, just kill that person."
q3657	v19444	c48062	1	Unfortunate as it is, Nii-san, your chastity appears to be in danger, so you'll have to sleep her tonight.
q3658	v19444	c49241	9	If you wanted to know, the first nickname they gave-eth to me was "Big Chungush".
q3659	v34778	c106574	7	We just got out of high school, we shouldn't be committing freaking genocide!
q3660	v34778	c106576	9	I'm not above slapping the disabled, Violet.
q3661	v34778	c106575	7	Jesus wasn't a zombie!
q3662	v15395	c16869	3	It feels good. It smells like dust and damp and years passing; my favorite smell.
q3663	v22899	c71526	12	Some old-ass Japanese sword designed hundreds of years ago hasn't got shit on a good 21st-century anal vibrator!!
q3664	v18778	c41742	23	That's how men work. We cum, and then we die.
q3665	v3144	c3560	10	Smoking is good for the spirit that's not good to begin with.
q3666	v17823	c50693	4	What's wrong, Narumi? You look like you're staring at a woman who isn't cute. Should I send you home tonight? All the way to hell, that is.
q3667	v38429	\N	1	While impressed with the ingenuity of Dr. Katori's strategy, I felt that I'd lost a piece of my integrity in appreciating it.
q3668	v22603	c68588	6	There is nothing more romantic than sandwiching my donger with your boobs.
q3669	v22436	\N	2	Sadness Falls Everywhere. It can be ignored, but in order to Ignore it, Effort and Skill are needed.
q3670	v22436	\N	2	From this Warmth, I only understood that I felt Cold for a long time without this Warmth.
q3671	v22436	c67238	5	Time to Play and do Bad Things, Onii-Chan!
q3672	v22436	\N	1	That's the moment when Something Useless becomes Valuable to Someone.
q3673	v22436	\N	1	Nothing compares to Reality.
q3676	v19073	c44770	22	I've protected my chastity for centuries! It has far more value than yours, Master! It's vintage!
q3677	v15395	c16865	5	I'm feeling plenty grateful to God, for giving corn to this world.
q3680	v751	c270	5	Leaves what hanging? Is there something hanging off Kotarou?
q3681	v28286	c89815	21	The itty bitty titty committee was formed.
q3682	v28286	c89820	9	I won't be your sugar daddy, I'll be your sugar underclassman.
q3683	v28286	c89819	1	T-Tono, you d-did... lewd things in this sacred school building?!
q3684	v28286	c89817	1	It was worth writing your name in my little black notebook every night.
q3685	v28286	c89821	3	You won't hurt your crotch again if you join the Volunteer Collective, Onii-chan.
q3686	v28286	c89815	5	Wouldn't it be kinda bad to get turned on by my sister?
q3687	v24241	c74517	1	Men who say you are a good friend sometimes use it as a cowardly escape.
q3688	v24241	c74518	1	Hmm... My body gets strangely hot when I think about you at night.
q3689	v24241	c74514	6	So you plan on marrying and having intercourse with everyone?
q3690	v21782	c64022	5	The woman had no sense of urgency. I was possessed by the desire to educate her.
q3691	v10115	\N	-1	Maybe now Urabe's life would be a little less horrible.
q3692	v3660	c18382	12	"Well, if the altar gets pregnant with your sperm, it will be easy."
q3693	v28286	c89815	13	I have about as much faith in you as I have in the U.S. dollar.
q3694	v266	c4059	6	Fool! Pride won't fill my stomach! This is capitalism in action!
q3695	v19192	\N	12	Dammit, since when are handsome men allowed to be cute too?
q3696	v19192	\N	14	So, wait… Isn’t the prostate like, behind your balls or like… in your ass? Wait… if it’s a vibrator does that mean it has to go…
q3697	v19073	c44770	1	Lena believes we are "going in."
q3698	v15395	c16869	4	I retrieve the tool I'd stowed under my butt for safekeeping and feed it into the keyhole.
q3699	v28286	c89815	14	Remember when we were in elementary school and you suddenly told me, "I want to see your penis"?
q3700	v28286	c91885	5	Little girls are the best!
q3701	v28286	c91885	6	Aaah! My kindred spirit got NTR'd by the new girl!
q3702	v28286	c89816	7	You can take those best intentions of yours and touch my boobs all you want!
q3703	v19658	c142456	5	Nah, she's just a stray girl.
q3704	v10115	c13828	10	Can you reach my butt?
q3705	v10115	c14126	0	When on Earth did you find the time to hook up...?
q3706	v24241	c74517	7	Yes, two. You are lovers, no? Or do you fancy a third to join in and make things lively?
q3707	v28286	c89816	8	I'm going to start calling you "Bean Flicker" in my head from now on.
q3708	v38100	\N	4	You're getting a horse to work? How understaffed are you!?
q3709	v38100	\N	5	(What am I resting on? His forelegs?)
q3710	v38100	\N	4	While I appreciated breakfast being made for me, I almost died...
q3711	v893	c56481	3	"Tsugumi-san is gone, your wife has dementia... nothing good happened."
q3712	v18419	c89848	2	I want to touch. I want to be touched. I want to hurt. I want to be hurt. And if you feel the same way, you're as bad as me.
q3713	v18419	\N	1	Venus reaches out to us. She has eyes to fly with and wings to see.
q3714	v18419	\N	3	The devil is lonely. We kicked out the devil and it misses us. It keeps begging to be let back in, for us to let it in.
q3715	v18419	\N	0	We have a new apple. For everyone in the world.
q3716	v20972	c73473	0	i have much higher ambitions than just being a bitch
q3717	v19037	c63570	5	Oh! So you're telling me that it's your nature to come over to be petted and to lick me all over?
q3718	v7679	c6611	15	That's annoying. I guess I should just awkwardly laugh about it then... Heh...heh...heh heh...
q3719	v7679	c6613	1	It seems you suffer from a pathetic delusion!
q3720	v38068	c123165	19	Sigh... I feel so happy I could die. I'm already dead, but I could die again.
q3721	v10115	\N	12	He was always so cheerful, though he did scream like a girl when he was scared, which was often.
q3722	v1913	c4558	12	Dad... He's such a hunk... I totally get why Mom fell for him. God... I want him so bad.
q3723	v38068	c123164	4	I wanted to punish myself by hitting my head against the wall.
q3724	v19444	c48061	0	Man, what a beta loser. Does he actually have balls down there? 'Cause I sure don't think so.
q3725	v19444	c48064	15	PS: I fcked ur waifu
q3726	v19444	c48061	7	C'mon, can't we listen to my story? It's sooo good... Well, it's okay. You'll get to experience it in my route.
q3727	v19444	c49242	8	You'll fight, get NTR'd, stabbed, then finally, realize you're actually gay. It's a wild cycle.
q3728	v51477	c140103	-1	I'll ask, are you my master?
q3729	v51477	c140103	14	M-Min*craft's nether gate......?
q3730	v12849	c22767	12	Wow, um, what a surprise. I usually don't do random backflips.
q3731	v38068	\N	6	(Note to self: Even as a ghost, don't talk to yourself loudly.)
q3732	v10115	\N	7	Our kiss tasted a little bit like tears.
q3733	v914	\N	9	I love you because you're so dirty and miserable.
q3734	v10680	\N	3	Will creates hope, hope fosters dreams, and dreams change the world.
q3735	v933	c4735	15	Kyoji, Kyoji, help me! That woman, that… that shemale gorilla is bullying me!
q3736	v24241	c74512	5	I can't see him dying at all, which means he'll be able to torture Akaza and Riku forever.
q3737	v24241	c74512	6	Of course you're a man! I know you look pretty, but I'm not stupid enough to think you're a girl!
q3738	v25914	c64024	5	I'm sure we can all agree that Yang is the worst. However, I can't say I disagree with him at this time.
q3739	v21289	c87342	4	Oh, believe me, if I was less pathetic, I would've gone for you without hesitation.
q3740	v21289	c87342	8	Oh. Can I go hit my head on that rock and die?
q3741	v12159	c30603	6	I had lost my memory, could not go home, and could not eat roast beef. Nothing good was coming of today.
q3742	v12159	c30617	3	Do you think I would be in a relationship with someone who sits at the side of the road?
q3743	v12159	c30615	1	I feel you are somewhat out of touch with the common life.
q3744	v12159	c30603	0	I didn't have that many secrets that I could choose from. With only one card, I would reveal my hand.
q3745	v12159	c30618	5	I wish the moon would stay chipped forever.
q3746	v19073	c49563	3	Whaaaaaaat!? A half-naked girl is hugging me from behind and begging me not to leave... I-It's way too early in the morning for this!
q3747	v19073	c49563	3	You guys sure hate England, huh?
q3748	v19073	c49563	4	I guess I really have been poisoned by modern capitalist ways. Damn. I suck.
q3749	v18152	c16866	13	Discussing homosexuality with a pious Christian like her would be like slapping a child in front of Gandhi.
q3750	v19444	c54677	5	C'mon, little sis. This is your only chance to beat the shit outta someone LEGALLY!
q3751	v914	c3992	8	Your face is sexual harassment!
q3752	v19397	c49572	1	There's no point in helping those who can't be saved.
q3753	v21269	c65713	6	You're made to be abused.
q3754	v21269	\N	8	Laughing at me, at the more crazed and queer I became.
q3755	v21269	c65713	8	I'm the kinda guy who decided to beat you up and rape you because you weren't puttin' out quick enough.
q3756	v38068	c123167	1	Oh? Happy? So you like being watched?
q3757	v248	\N	5	...For two hours afterwards, I become stuck with Yuka, who interrogates me under suspect of abducting a minor...
q3758	v38068	c125237	10	I wanted to see you for so long, but what with the restraining order and everything, I haven't been able to see you!
q3759	v38068	c125237	11	Yes, I may have been the one to kill him, but he was okay with it!
q3760	v24241	c87443	3	I also do not care for saints in my midst. I find the most reliable are those who have attempted to kill someone before.
